Date of Sale (dd/mm/yyyy),County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Sale Year,Sale Month,is_apartment,has_number,dublin_district,dublin_district_missing,area_token,area_token_missing,area_token_reduced,vat_adjusted_flag,Price_Adjusted_VAT,Price_Adjusted_VAT_Clamped
2016-09-01,Wicklow,725000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,willow grove,0,Other,0,725000.0,721137.5
2016-12-15,Meath,275000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,athlumney,0,Other,0,275000.0,275000.0
2016-12-16,Limerick,30000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,1,1,Unknown,1,windmill house,0,Other,0,30000.0,60000.0
2016-11-11,Dublin,252500.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,balbriggan,0,balbriggan,0,252500.0,252500.0
2016-05-10,Donegal,25000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,1,1,Unknown,1,westside,0,Other,0,25000.0,60000.0
2016-04-27,Meath,264273.0,No,Yes,New Dwelling house /Apartment,2016,4,0,1,Unknown,1,archerstown demesne,0,Other,1,299949.855,299949.855
2016-12-13,Dublin,170704.85,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,164 timbermills,0,Other,1,193750.00475000002,193750.00475000002
2016-05-18,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Dublin 9,0,whitehall,0,whitehall,0,395000.0,395000.0
2016-12-21,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Dublin 15,0,waterville,0,waterville,0,250000.0,250000.0
2016-03-09,Mayo,75000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,breaffy house resort,0,Other,0,75000.0,75000.0
2016-07-29,Clare,120000.0,No,Yes,New Dwelling house /Apartment,2016,7,0,1,Unknown,1,lahinch road,0,Other,1,136200.0,136200.0
2016-12-08,Wexford,60000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,0,Unknown,1,barntown,0,Other,0,60000.0,60000.0
2016-04-18,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Dublin 1,0,64 gresham house,0,Other,0,210000.0,210000.0
2016-10-19,Wicklow,392071.0,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,chapel road,0,chapel road,1,445000.585,445000.585
2016-10-11,Laois,90000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,borris rd,0,Other,0,90000.0,90000.0
2016-03-23,Louth,56000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,dundalk,0,dundalk,0,56000.0,60000.0
2016-05-19,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Dublin 14,0,roebuck rd,0,Other,0,500000.0,500000.0
2016-02-01,Cork,322500.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,0,Unknown,1,kilmacahill,0,Other,0,322500.0,322500.0
2016-07-29,Sligo,348301.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,1,1,Unknown,1,block d,0,Other,0,348301.0,348301.0
2016-10-10,Cork,180000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,grange,0,Other,0,180000.0,180000.0
2016-08-18,Tipperary,180000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,kilsheelan,0,Other,0,180000.0,180000.0
2016-01-31,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Dublin 6,0,harolds cross,0,harolds cross,0,375000.0,375000.0
2016-04-26,Wexford,162921.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,kilmore,0,Other,0,162921.0,162921.0
2016-12-22,Cork,75000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,0,Unknown,1,gort an oir,0,Other,0,75000.0,75000.0
2016-07-28,Westmeath,156000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,mullingar,0,mullingar,0,156000.0,156000.0
2016-06-16,Kildare,241000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,kill,0,Other,0,241000.0,241000.0
2016-07-26,Dublin,667500.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Dublin 5,0,raheny,0,raheny,0,667500.0,667500.0
2016-07-26,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,1,1,Dublin 8,0,james street,0,Other,0,195000.0,195000.0
2016-01-27,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,the grange,0,Other,0,420000.0,420000.0
2016-06-10,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Dublin 7,0,cabra,0,cabra,0,255000.0,255000.0
2016-03-15,Longford,160000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,drumlish,0,Other,0,160000.0,160000.0
2016-03-15,Offaly,41500.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,clonmullen hall,0,Other,0,41500.0,60000.0
2016-11-24,Carlow,41000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,carlow,0,Other,0,41000.0,60000.0
2016-07-14,Waterford,45000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,tallow,0,Other,0,45000.0,60000.0
2016-08-05,Meath,75929.52,No,Yes,New Dwelling house /Apartment,2016,8,0,1,Unknown,1,ardmore,0,Other,1,86180.0052,86180.0052
2016-08-30,Galway,114537.0,No,Yes,New Dwelling house /Apartment,2016,8,0,1,Unknown,1,99 carrigweir,0,Other,1,129999.495,129999.495
2016-04-04,Dublin,249500.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Dublin 12,0,crumlin,0,crumlin,0,249500.0,249500.0
2016-10-27,Galway,173568.28,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,19 the stables,0,Other,1,196999.9978,196999.9978
2016-08-17,Tipperary,175000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,cloughjordan,0,Other,0,175000.0,175000.0
2016-11-01,Waterford,161000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,ballinroad,0,Other,0,161000.0,161000.0
2016-05-11,Cork,540000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,0,Unknown,1,ballymurphy north,0,Other,0,540000.0,540000.0
2016-11-08,Roscommon,82000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,ballyforan,0,Other,0,82000.0,82000.0
2016-09-08,Monaghan,145374.0,No,Yes,New Dwelling house /Apartment,2016,9,0,1,Unknown,1,no 35 ascail rois,0,Other,1,164999.49,164999.49
2016-04-20,Sligo,30837.0,No,Yes,New Dwelling house /Apartment,2016,4,0,1,Unknown,1,ard na greine,0,Other,1,34999.995,60000.0
2016-02-24,Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,lower glenageary rd,0,Other,0,480000.0,480000.0
2016-07-04,Leitrim,97000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,carricknabrack,0,Other,0,97000.0,97000.0
2016-08-24,Waterford,180000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,ballycarnane woods,0,Other,0,180000.0,180000.0
2016-04-18,Westmeath,96000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,dublin rd,0,dublin rd,0,96000.0,96000.0
2016-10-07,Dublin,775000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,ranelagh,0,ranelagh,0,775000.0,721137.5
2016-01-07,Kildare,308370.04,No,Yes,New Dwelling house /Apartment,2016,1,0,1,Unknown,1,newtown hall,0,Other,1,349999.99539999996,349999.99539999996
2016-09-30,Wexford,266000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,0,Unknown,1,glenbrien,0,Other,0,266000.0,266000.0
2016-10-07,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,howth,0,Other,0,400000.0,400000.0
2016-09-23,Dublin,243000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Dublin 8,0,inchicore,0,inchicore,0,243000.0,243000.0
2016-11-14,Wexford,144000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,rosslare,0,Other,0,144000.0,144000.0
2016-01-11,Dublin,197000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,main st lower,0,Other,0,197000.0,197000.0
2016-02-18,Wicklow,162000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,eden gate,0,Other,0,162000.0,162000.0
2016-07-27,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Dublin 14,0,dundrum,0,dundrum,0,345000.0,345000.0
2016-03-05,Cork,164000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,caseys cross,0,Other,0,164000.0,164000.0
2016-10-24,Dublin,326000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Dublin 15,0,clonee,0,clonee,0,326000.0,326000.0
2016-05-26,Cork,158590.31,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Unknown,1,harbour heights,0,Other,0,158590.31,158590.31
2016-07-29,Dublin,250500.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,1,1,Dublin 1,0,140 capel st,0,Other,0,250500.0,250500.0
2016-06-14,Kerry,110000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,killorglin,0,Other,0,110000.0,110000.0
2016-11-29,Cork,165000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,mallow,0,mallow,0,165000.0,165000.0
2016-06-22,Sligo,25000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,gurteen,0,Other,0,25000.0,60000.0
2016-11-02,Dublin,343612.33,No,Yes,New Dwelling house /Apartment,2016,11,0,1,Unknown,1,belarmine woods,0,Other,1,389999.99455,389999.99455
2016-04-22,Leitrim,60000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,louth rinn,0,Other,0,60000.0,60000.0
2016-10-17,Carlow,162462.56,Yes,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,browneshill road,0,Other,1,184395.0056,184395.0056
2016-08-12,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Dublin 8,0,blackpitts,0,Other,0,305000.0,305000.0
2016-09-13,Kerry,178000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,tralee,0,tralee,0,178000.0,178000.0
2016-09-27,Dublin,117500.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Dublin 15,0,mulhuddart,0,Other,0,117500.0,117500.0
2016-03-01,Monaghan,257000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,derryolam,0,Other,0,257000.0,257000.0
2016-11-24,Tipperary,114537.44,No,Yes,New Dwelling house /Apartment,2016,11,0,1,Unknown,1,drummin village,0,Other,1,129999.99440000001,129999.99440000001
2016-10-21,Sligo,398836.0,No,Yes,New Dwelling house /Apartment,2016,10,0,0,Unknown,1,dromroe,0,Other,1,452678.86,452678.86
2016-12-09,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,rathbeale road,0,Other,0,260000.0,260000.0
2016-06-03,Dublin,618750.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Dublin 4,0,sandymount,0,sandymount,0,618750.0,618750.0
2016-12-22,Dublin,170000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Dublin 11,0,st margarets rd,0,Other,0,170000.0,170000.0
2016-11-15,Dublin,185000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,1,1,Dublin 1,0,kingsmill court,0,Other,0,185000.0,185000.0
2016-10-19,Cork,308000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,10,0,0,Unknown,1,hettyfield,0,Other,0,308000.0,308000.0
2016-09-15,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,1,1,Dublin 18,0,cairnbrook view,0,Other,0,345000.0,345000.0
2016-10-14,Dublin,875000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Dublin 13,0,carrickbrack rd,0,Other,0,875000.0,721137.5
2016-06-07,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,kilcorney,0,Other,0,120000.0,120000.0
2016-01-14,Dublin,910000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Dublin 3,0,clontarf,0,clontarf,0,910000.0,721137.5
2016-01-21,Kerry,40000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,0,Unknown,1,waterville,0,waterville,0,40000.0,60000.0
2016-03-30,Dublin,680000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Dublin 14,0,churchtown,0,churchtown,0,680000.0,680000.0
2016-03-24,Cork,23500.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,charleville,0,Other,0,23500.0,60000.0
2016-12-19,Cavan,80000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,0,Unknown,1,kingscourt,0,Other,0,80000.0,80000.0
2016-12-13,Westmeath,100000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,mullingar,0,mullingar,0,100000.0,100000.0
2016-10-12,Donegal,90000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,gortlee,0,Other,0,90000.0,90000.0
2016-09-30,Limerick,140000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,clonmacken,0,Other,0,140000.0,140000.0
2016-10-13,Cork,46000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,1,1,Unknown,1,berwick house,0,Other,0,46000.0,60000.0
2016-09-01,Louth,195000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,greenhills,0,Other,0,195000.0,195000.0
2016-12-16,Cork,175000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,0,Unknown,1,ovens,0,Other,0,175000.0,175000.0
2016-03-23,Galway,130000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,aughrim,0,Other,0,130000.0,130000.0
2016-03-16,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,inchicore,0,inchicore,0,160000.0,160000.0
2016-10-28,Longford,44052.86,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,ballinalee road,0,Other,1,49999.996100000004,60000.0
2016-08-16,Dublin,516000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Dublin 14,0,goatstown,0,Other,0,516000.0,516000.0
2016-02-29,Kildare,233000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,abbeylands,0,Other,0,233000.0,233000.0
2016-11-18,Dublin,248000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,lucan,0,lucan,0,248000.0,248000.0
2016-08-16,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Dublin 5,0,raheny,0,raheny,0,370000.0,370000.0
2016-06-01,Cork,201000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,skehard rd,0,Other,0,201000.0,201000.0
2016-06-17,Dublin,770000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,booterstown,0,Other,0,770000.0,721137.5
2016-03-03,Dublin,488986.0,No,Yes,New Dwelling house /Apartment,2016,3,0,1,Unknown,1,shanganagh road,0,Other,1,554999.11,554999.11
2016-05-27,Cork,43500.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,0,Unknown,1,banteer,0,Other,0,43500.0,60000.0
2016-08-16,Clare,305000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,ardnacrusha,0,Other,0,305000.0,305000.0
2016-01-22,Dublin,649228.81,No,Yes,New Dwelling house /Apartment,2016,1,0,1,Unknown,1,honeypark,0,honeypark,1,736874.6993500001,721137.5
2016-05-09,Donegal,147000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Unknown,1,carrick,0,Other,0,147000.0,147000.0
2016-06-13,Longford,92000.0,No,Yes,New Dwelling house /Apartment,2016,6,0,1,Unknown,1,lanesboro,0,Other,1,104420.0,104420.0
2016-12-09,Meath,143750.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,grangerath,0,Other,0,143750.0,143750.0
2016-10-14,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,merrion road,0,Other,0,300000.0,300000.0
2016-02-22,Wicklow,660000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,bray,0,bray,0,660000.0,660000.0
2016-11-24,Waterford,20000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,cappoquinn,0,Other,0,20000.0,60000.0
2016-09-15,Mayo,120000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,westport,0,westport,0,120000.0,120000.0
2016-05-31,Cork,40738.41,Yes,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Unknown,1,cobh,0,cobh,0,40738.41,60000.0
2016-07-25,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Dublin 16,0,rathfarnham,0,rathfarnham,0,580000.0,580000.0
2016-04-11,Wicklow,170000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,0,Unknown,1,coolboy,0,Other,0,170000.0,170000.0
2016-07-05,Dublin,1087500.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,monkstown,0,Other,0,1087500.0,721137.5
2016-05-27,Dublin,570000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Dublin 18,0,the gallops,0,Other,0,570000.0,570000.0
2016-08-31,Meath,210000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,bettystown,0,Other,0,210000.0,210000.0
2016-09-08,Laois,40000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,9,0,0,Unknown,1,coote st,0,Other,0,40000.0,60000.0
2016-07-22,Kildare,220000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,athy,0,athy,0,220000.0,220000.0
2016-07-06,Louth,200000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,dublin rd,0,dublin rd,0,200000.0,200000.0
2016-09-09,Limerick,25250.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,old cratloe rd,0,Other,0,25250.0,60000.0
2016-03-15,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Dublin 15,0,ongar village,0,Other,0,155000.0,155000.0
2016-11-30,Dublin,720000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,st georges ave,0,Other,0,720000.0,720000.0
2016-02-08,Dublin,100026.3,Yes,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Dublin 3,0,east wall,0,Other,0,100026.3,100026.3
2016-01-12,Galway,89000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,clonbur,0,Other,0,89000.0,89000.0
2016-08-12,Westmeath,72000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,athlone,0,athlone,0,72000.0,72000.0
2016-12-16,Dublin,231000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,balbriggan,0,balbriggan,0,231000.0,231000.0
2016-10-21,Dublin,410000.0,No,Yes,New Dwelling house /Apartment,2016,10,1,1,Dublin 14,0,goatstown,0,Other,1,465350.0,465350.0
2016-09-16,Carlow,155000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,carlow,0,Other,0,155000.0,155000.0
2016-08-25,Cork,197000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,the maltings,0,Other,0,197000.0,197000.0
2016-10-12,Donegal,130000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,10,0,0,Unknown,1,ardara,0,Other,0,130000.0,130000.0
2016-04-01,Kildare,225000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,naas,0,naas,0,225000.0,225000.0
2016-03-15,Cork,142725.0,No,Yes,New Dwelling house /Apartment,2016,3,0,1,Unknown,1,rochestown road,0,Other,1,161992.875,161992.875
2016-03-14,Dublin,266000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Dublin 20,0,st laurences rd,0,Other,0,266000.0,266000.0
2016-08-09,Longford,44000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,1,1,Unknown,1,harbout point,0,Other,0,44000.0,60000.0
2016-11-11,Offaly,300000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,tullamore,0,tullamore,0,300000.0,300000.0
2016-12-01,Clare,98000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,sixmilebridge,0,Other,0,98000.0,98000.0
2016-09-02,Galway,55000.0,No,Yes,New Dwelling house /Apartment,2016,9,0,1,Unknown,1,17 cnoc na si,0,Other,1,62425.0,62425.0
2016-10-07,Kilkenny,180000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,fiddown,0,Other,0,180000.0,180000.0
2016-02-17,Waterford,850000.0,No,Yes,New Dwelling house /Apartment,2016,2,0,1,Unknown,1,stradbally,0,Other,1,964750.0,721137.5
2016-02-29,Limerick,39000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,11 o curry street,0,Other,0,39000.0,60000.0
2016-12-13,Cork,282000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,silversprings,0,Other,0,282000.0,282000.0
2016-02-12,Kerry,200000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,1,1,Unknown,1,woodlawn cross,0,Other,0,200000.0,200000.0
2016-05-30,Dublin,585903.0,No,Yes,New Dwelling house /Apartment,2016,5,0,1,Unknown,1,sion hill road,0,Other,1,664999.905,664999.905
2016-07-22,Dublin,257709.0,No,Yes,New Dwelling house /Apartment,2016,7,0,1,Unknown,1,16 hollywoodrath avenue,0,Other,1,292499.715,292499.715
2016-08-18,Dublin,229075.0,No,Yes,New Dwelling house /Apartment,2016,8,0,1,Unknown,1,bracken park,0,Other,1,260000.125,260000.125
2016-10-21,Dublin,800000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Dublin 4,0,sandymount,0,sandymount,0,800000.0,721137.5
2016-04-20,Wexford,137500.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,ballycanew,0,Other,0,137500.0,137500.0
2016-07-14,Galway,138000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,college rd,0,Other,0,138000.0,138000.0
2016-10-04,Roscommon,83000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,carrick on shannon,0,carrick on shannon,0,83000.0,83000.0
2016-04-08,Galway,280000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,0,Unknown,1,kilcolgan,0,Other,0,280000.0,280000.0
2016-02-08,Dublin,171000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Dublin 11,0,finglas east,0,Other,0,171000.0,171000.0
2016-12-16,Wexford,62500.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,wexford,0,Other,0,62500.0,62500.0
2016-12-14,Cork,208000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,rushbrooke links,0,Other,0,208000.0,208000.0
2016-10-12,Donegal,76000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,0,Unknown,1,carthage,0,Other,0,76000.0,76000.0
2016-11-23,Donegal,180000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,glencolmcille,0,Other,0,180000.0,180000.0
2016-11-29,Longford,91000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,lanesboro,0,Other,0,91000.0,91000.0
2016-06-16,Cork,225000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,south douglas rd,0,Other,0,225000.0,225000.0
2016-02-29,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,0,Unknown,1,tullyillion,0,Other,0,120000.0,120000.0
2016-02-12,Dublin,790000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Dublin 6,0,rathgar,0,rathgar,0,790000.0,721137.5
2016-05-17,Tipperary,35000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,1,1,Unknown,1,fethard,0,Other,0,35000.0,60000.0
2016-09-15,Kerry,210000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,avenue,0,Other,0,210000.0,210000.0
2016-07-12,Tipperary,55000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,donaskeigh,0,Other,0,55000.0,60000.0
